transaction_id,user_id,feature,amount,timestamp,status
1729,742,Investments,96.5,2025-06-06 14:44:43,Success
1730,649,QR Scan,89.68,2025-04-28 01:15:18,Success
1731,906,Investments,12.28,2024-12-14 11:43:21,Success
1732,603,Top-up,119.66,2025-04-01 17:39:00,Failed
1733,255,Money Transfer,13.07,2024-12-09 19:19:47,Failed
1734,266,Investments,38.07,2024-10-24 10:17:42,Abandoned
1735,757,Top-up,1.24,2025-05-27 08:12:17,Success
1736,120,Investments,7.21,2024-10-28 05:50:52,Success
1737,814,Investments,50.61,2025-04-28 22:56:34,Success
1738,385,QR Scan,0.26,2024-08-02 04:59:03,Failed
1739,227,Money Transfer,14.92,2024-11-17 11:52:12,Success
1740,983,Money Transfer,101.76,2024-10-31 22:41:15,Success
1741,242,QR Scan,122.3,2024-11-24 18:37:43,Success
1742,30,Bill Payment,52.66,2025-01-16 04:46:02,Success
1743,232,Bill Payment,35.34,2024-12-26 01:08:26,Success
1744,392,Investments,134.41,2024-12-02 06:22:22,Success
1745,422,Top-up,88.95,2024-11-07 21:43:01,Success
1746,947,Investments,5.15,2024-07-09 09:39:47,Success
1747,54,Money Transfer,205.25,2025-06-27 23:27:45,Success
1748,627,Investments,39.17,2024-08-31 17:15:44,Failed
1749,676,Investments,19.26,2025-06-22 08:02:36,Success
1750,899,Bill Payment,18.2,2024-07-14 20:27:22,Failed
1751,450,Money Transfer,33.11,2024-11-12 21:58:28,Success
1752,58,Investments,16.87,2024-11-26 01:53:16,Success
1753,161,QR Scan,6.26,2025-01-31 21:47:59,Success
1754,299,Top-up,24.58,2025-01-04 08:15:31,Success
1755,818,Top-up,38.17,2024-07-26 18:02:46,Success
1756,528,Investments,10.16,2024-09-27 20:01:10,Success
1757,440,Money Transfer,56.62,2025-04-10 02:21:02,Failed
1758,951,Money Transfer,29.43,2025-01-30 12:18:07,Failed
1759,69,Top-up,15.57,2024-10-16 03:21:59,Success
1760,224,QR Scan,82.17,2025-05-09 01:08:22,Success
1761,111,Bill Payment,2.28,2025-01-21 20:04:43,Success
1762,423,Top-up,43.75,2025-05-11 20:57:36,Success
1763,541,Money Transfer,38.06,2024-09-04 20:22:44,Success
1764,954,QR Scan,23.13,2024-09-14 23:02:47,Failed
1765,88,Bill Payment,8.9,2024-08-03 06:31:25,Success
1766,749,QR Scan,70.83,2025-04-24 09:46:02,Success
1767,381,Top-up,148.45,2025-01-03 09:57:00,Success
1768,804,Top-up,12.49,2025-05-20 14:58:55,Success
1769,247,Investments,15.31,2024-12-13 15:09:24,Success
1770,231,Top-up,18.02,2024-08-13 10:23:11,Failed
1771,458,Money Transfer,6.75,2025-03-04 15:49:41,Success
1772,289,QR Scan,31.64,2024-09-16 06:16:45,Success
1773,110,Top-up,33.5,2025-01-02 08:02:28,Success
1774,15,Investments,33.25,2024-12-23 18:41:06,Success
1775,562,Investments,3.07,2025-06-27 09:01:56,Abandoned
1776,14,Bill Payment,27.99,2025-05-18 06:40:10,Success
1777,498,Bill Payment,52.27,2024-07-27 06:44:13,Success
1778,475,Bill Payment,41.54,2024-11-27 09:59:23,Success
1779,704,QR Scan,10.26,2025-03-14 11:06:24,Success
1780,873,QR Scan,110.83,2024-09-05 21:01:04,Failed
1781,48,QR Scan,8.77,2024-12-14 05:31:20,Success
1782,199,Bill Payment,19.31,2025-04-26 06:12:31,Success
1783,999,Bill Payment,3.29,2024-12-21 01:15:33,Success
1784,463,Money Transfer,80.68,2025-05-12 02:56:00,Success
1785,865,Bill Payment,71.46,2025-06-01 15:03:08,Success
1786,679,Bill Payment,70.62,2025-06-11 20:13:39,Success
1787,700,QR Scan,38.91,2024-10-08 12:23:02,Success
1788,966,Bill Payment,33.11,2025-04-19 23:51:35,Success
1789,388,Bill Payment,9.4,2025-06-05 01:09:57,Success
1790,950,Bill Payment,70.19,2024-10-05 03:59:08,Failed
1791,319,Money Transfer,2.68,2025-05-02 06:11:41,Success
1792,641,Money Transfer,96.41,2024-12-09 07:27:03,Failed
1793,844,QR Scan,26.58,2025-01-10 23:43:39,Success
1794,759,QR Scan,35.55,2025-02-05 16:25:27,Success
1795,325,Top-up,189.92,2024-12-23 04:29:37,Success
1796,390,Money Transfer,25.35,2024-11-02 14:13:33,Success
1797,494,Bill Payment,18.78,2025-01-22 15:14:41,Success
1798,448,Money Transfer,86.15,2025-06-01 21:18:31,Success
1799,831,Investments,78.13,2025-05-26 14:19:12,Success
1800,776,Money Transfer,22.8,2024-09-21 10:30:14,Success
1801,94,Investments,20.11,2024-12-19 20:14:02,Success
1802,328,Investments,3.47,2024-09-20 07:45:24,Success
1803,835,QR Scan,27.45,2024-12-06 02:14:22,Failed
1804,441,QR Scan,45.48,2025-06-22 09:41:03,Success
1805,465,Bill Payment,20.12,2024-07-30 11:08:30,Abandoned
1806,118,Money Transfer,56.34,2024-09-02 11:20:27,Success
1807,883,Top-up,11.19,2024-09-27 04:18:50,Success
1808,901,Money Transfer,61.49,2025-05-21 16:43:22,Success
1809,189,QR Scan,64.74,2025-05-13 16:47:05,Success
1810,711,QR Scan,17.57,2024-10-24 14:51:50,Success
1811,807,Investments,32.08,2025-02-07 07:56:49,Success
1812,356,Money Transfer,63.37,2024-10-18 01:39:19,Failed
1813,830,Bill Payment,17.84,2025-03-21 22:34:41,Success
1814,769,QR Scan,36.94,2024-08-20 23:58:44,Success
1815,67,QR Scan,102.26,2024-10-02 15:43:16,Success
1816,708,Investments,69.79,2025-06-01 10:34:59,Success
1817,930,QR Scan,17.98,2024-08-16 08:13:06,Failed
1818,400,Money Transfer,83.4,2025-03-20 17:22:06,Success
1819,137,Investments,51.07,2024-09-18 21:37:07,Failed
1820,373,Investments,63.5,2025-04-17 23:55:14,Success
1821,946,Money Transfer,194.76,2024-08-13 11:37:53,Failed
1822,521,QR Scan,73.76,2024-12-10 08:19:38,Success
1823,269,QR Scan,15.1,2025-02-03 20:48:18,Failed
1824,36,Top-up,19.24,2025-06-26 10:38:13,Success
1825,879,Top-up,60.77,2024-09-20 11:17:23,Success
1826,419,Top-up,2.65,2025-01-12 11:20:52,Success
1827,935,Investments,120.21,2024-10-09 10:49:36,Success
1828,741,Top-up,113.33,2025-02-13 19:54:51,Success
1829,915,Top-up,102.24,2025-06-14 17:33:59,Success
1830,965,Top-up,47.03,2024-08-07 04:28:52,Abandoned
1831,213,Top-up,18.7,2024-07-14 13:59:11,Failed
1832,424,Money Transfer,8.37,2024-12-30 22:44:16,Success
1833,95,Money Transfer,71.8,2024-09-08 04:53:49,Abandoned
1834,27,QR Scan,53.66,2024-12-15 14:25:43,Success
1835,532,Bill Payment,30.75,2024-09-08 05:15:27,Failed
1836,103,QR Scan,113.23,2025-06-07 20:48:24,Success
1837,720,Investments,42.03,2024-10-30 20:02:35,Success
1838,854,Money Transfer,92.09,2025-01-30 19:32:32,Abandoned
1839,821,Money Transfer,2.29,2025-04-24 18:12:59,Success
1840,992,Money Transfer,134.6,2025-04-22 20:59:49,Success
1841,199,QR Scan,4.94,2024-10-21 03:06:51,Success
1842,690,Investments,57.45,2025-04-03 10:04:16,Abandoned
1843,66,Top-up,14.91,2025-05-11 15:07:39,Success
1844,978,QR Scan,65.87,2025-01-12 01:35:14,Abandoned
1845,541,Investments,24.64,2025-05-01 15:49:21,Success
1846,847,Money Transfer,35.13,2025-04-29 10:44:56,Success
1847,178,QR Scan,48.38,2024-07-25 15:40:28,Failed
1848,436,Money Transfer,58.85,2025-03-24 11:30:00,Failed
1849,693,Money Transfer,31.27,2024-10-25 06:19:40,Success
1850,193,Money Transfer,8.74,2024-12-07 16:45:05,Success
1851,282,QR Scan,73.13,2024-11-15 22:58:17,Success
1852,614,Investments,67.59,2024-09-18 04:06:56,Abandoned
1853,884,Money Transfer,78.03,2025-06-28 08:31:25,Failed
1854,428,QR Scan,24.9,2024-07-20 06:10:16,Success
1855,951,Money Transfer,51.17,2024-08-15 09:31:09,Failed
1856,864,Investments,2.2,2024-12-10 03:21:16,Success
1857,317,QR Scan,54.96,2025-01-19 20:37:28,Failed
1858,57,Bill Payment,124.88,2025-04-30 01:02:43,Success
1859,847,Money Transfer,55.63,2025-02-26 14:13:10,Failed
1860,56,Top-up,12.82,2025-04-30 23:58:44,Success
1861,576,Bill Payment,57.97,2025-01-03 06:17:07,Success
1862,323,Top-up,18.15,2024-07-15 21:15:17,Success
1863,785,Bill Payment,4.21,2024-08-17 21:53:46,Success
1864,737,Investments,13.75,2024-12-29 11:59:50,Failed
1865,438,Bill Payment,63.97,2025-03-25 12:54:17,Success
1866,124,Top-up,23.53,2025-04-23 08:55:04,Abandoned
1867,591,Top-up,24.64,2025-03-22 14:48:53,Success
1868,101,Bill Payment,22.59,2024-07-06 21:16:50,Success
1869,916,QR Scan,9.65,2025-03-31 22:16:57,Failed
1870,117,Top-up,36.76,2025-02-14 23:50:30,Success
1871,415,Top-up,37.86,2025-03-20 12:00:04,Success
1872,325,Bill Payment,14.39,2024-08-23 16:18:27,Success
1873,157,Money Transfer,36.5,2024-07-23 03:29:25,Success
1874,758,QR Scan,21.55,2025-03-12 16:08:14,Abandoned
1875,941,Bill Payment,6.29,2024-10-01 09:02:35,Success
1876,269,Bill Payment,283.66,2024-11-13 13:33:13,Success
1877,129,Top-up,18.08,2024-11-11 02:46:11,Abandoned
1878,918,Bill Payment,4.29,2024-12-23 10:44:16,Success
1879,303,Bill Payment,33.62,2025-07-01 22:18:40,Success
1880,539,Investments,12.38,2024-07-19 06:13:00,Failed
1881,494,Investments,1.88,2024-08-11 21:37:43,Abandoned
1882,720,Bill Payment,98.06,2024-11-03 23:42:02,Success
1883,14,Bill Payment,5.04,2025-02-03 05:07:20,Success
1884,762,Top-up,38.18,2025-01-09 18:54:25,Success
1885,14,QR Scan,32.07,2025-03-04 12:06:32,Success
1886,376,Bill Payment,68.53,2025-02-06 08:10:55,Success
1887,934,Bill Payment,28.09,2025-02-07 08:20:29,Success
1888,318,Money Transfer,27.37,2025-05-23 13:48:40,Success
1889,677,Bill Payment,15.01,2025-06-11 06:33:39,Failed
1890,924,Investments,14.68,2025-01-07 18:43:30,Success
1891,8,QR Scan,12.92,2025-05-26 12:44:52,Success
1892,401,QR Scan,0.21,2024-10-10 06:08:45,Success
1893,104,Investments,31.45,2024-09-15 19:59:59,Success
1894,658,Money Transfer,30.44,2024-08-01 01:47:25,Success
1895,19,Top-up,2.25,2024-11-19 04:09:09,Success
1896,592,Top-up,20.11,2024-12-07 04:53:07,Success
1897,216,Investments,59.46,2025-01-14 10:13:07,Success
1898,184,Bill Payment,7.93,2024-11-03 04:08:35,Abandoned
1899,760,Top-up,22.64,2024-12-03 09:12:09,Success
1900,35,Money Transfer,64.79,2025-01-01 05:28:23,Failed
1901,793,Investments,3.76,2024-11-18 20:34:31,Success
1902,426,Money Transfer,35.73,2024-07-08 03:54:17,Success
1903,242,Investments,89.76,2025-03-02 14:49:07,Success
1904,466,QR Scan,43.34,2025-06-28 10:36:43,Success
1905,350,QR Scan,74.73,2025-03-14 11:56:46,Success
1906,125,QR Scan,21.53,2024-07-12 22:32:50,Success
1907,463,Money Transfer,45.44,2024-12-15 13:15:35,Failed
1908,91,Investments,22.03,2024-11-12 21:22:53,Success
1909,307,Top-up,5.93,2024-10-18 16:24:57,Success
1910,271,Investments,67.39,2025-03-10 10:14:23,Abandoned
1911,218,Investments,8.24,2024-09-16 05:33:07,Success
1912,617,Money Transfer,59.74,2025-02-22 11:32:56,Success
1913,588,Top-up,0.81,2024-07-18 12:02:40,Success
1914,263,Bill Payment,20.84,2024-12-18 08:16:24,Success
1915,612,QR Scan,17.37,2024-11-01 22:00:49,Success
1916,567,Money Transfer,51.59,2024-09-09 23:02:40,Success
1917,814,Investments,112.62,2024-07-23 23:34:00,Success
1918,405,Top-up,86.85,2024-10-16 22:40:15,Failed
1919,91,Investments,1.53,2024-12-08 22:34:42,Success
1920,701,Bill Payment,14.13,2024-11-12 14:37:22,Abandoned
1921,205,Bill Payment,37.66,2025-06-30 01:58:22,Success
1922,639,Money Transfer,4.41,2025-01-25 23:56:08,Failed
1923,375,Bill Payment,2.05,2025-01-19 03:29:09,Success
1924,707,Investments,100.85,2025-06-05 13:19:04,Success
1925,155,QR Scan,130.82,2024-12-09 05:28:49,Success
1926,133,Bill Payment,35.71,2025-04-13 07:23:06,Success
1927,38,Bill Payment,13.35,2024-09-04 17:00:59,Success
1928,239,Investments,49.11,2024-09-20 10:12:37,Failed
1929,465,Top-up,63.9,2024-07-20 17:47:52,Success
1930,61,Investments,75.37,2025-06-30 18:06:28,Success
1931,811,Money Transfer,18.93,2024-07-13 18:30:31,Success
1932,617,Investments,42.69,2024-09-11 05:12:21,Success
1933,623,Investments,58.22,2024-11-29 17:43:18,Abandoned
1934,545,Bill Payment,28.27,2024-08-04 17:15:28,Success
1935,930,Investments,10.81,2024-12-10 22:37:52,Success
1936,423,Top-up,25.85,2025-02-15 01:18:56,Success
1937,13,Investments,42.64,2025-02-23 23:18:52,Success
1938,22,Investments,42.99,2025-02-25 16:20:13,Success
1939,164,Top-up,80.06,2025-01-04 22:43:41,Success
1940,529,Money Transfer,24.51,2025-01-27 20:08:37,Success
1941,200,Top-up,23.41,2024-09-18 17:25:26,Success
1942,37,Money Transfer,41.86,2025-04-29 01:47:44,Success
1943,993,Money Transfer,14.37,2024-10-24 08:14:29,Success
1944,892,Top-up,27.39,2024-07-18 03:10:12,Success
1945,284,Investments,40.25,2025-06-03 18:33:17,Abandoned
1946,911,Investments,17.95,2024-11-20 21:53:23,Success
1947,786,QR Scan,43.35,2024-10-26 01:01:58,Success
1948,894,Top-up,74.49,2024-11-26 00:16:25,Success
1949,668,Money Transfer,97.28,2025-04-30 19:22:23,Success
1950,55,Money Transfer,96.32,2025-02-23 19:27:49,Abandoned
1951,470,Investments,10.22,2025-05-17 01:41:37,Abandoned
1952,841,Investments,6.11,2025-03-21 00:29:26,Success
1953,136,Money Transfer,23.63,2025-02-13 20:34:10,Success
1954,274,Money Transfer,1.06,2025-02-24 12:28:08,Success
1955,904,Bill Payment,30.23,2025-02-25 21:43:19,Success
1956,783,Investments,63.88,2025-03-04 17:17:10,Success
1957,607,Bill Payment,98.77,2025-05-22 06:55:07,Abandoned
1958,480,QR Scan,7.14,2025-06-13 18:27:40,Success
1959,690,Investments,36.55,2024-08-31 05:39:05,Success
1960,709,Money Transfer,89.9,2025-05-02 20:42:32,Success
1961,408,Bill Payment,0.68,2024-10-19 00:41:20,Success
1962,177,QR Scan,6.74,2025-05-06 11:07:04,Failed
1963,658,Bill Payment,42.07,2024-10-15 03:40:11,Success
1964,591,Top-up,21.14,2024-12-17 21:45:08,Failed
1965,6,Investments,11.73,2025-01-09 06:49:38,Success
1966,88,QR Scan,4.62,2024-07-06 02:24:41,Success
1967,76,Investments,123.28,2025-01-06 11:59:04,Success
1968,806,QR Scan,216.19,2024-08-29 11:03:55,Success
1969,282,Investments,2.28,2025-01-25 09:52:40,Abandoned
1970,130,QR Scan,6.23,2025-01-09 14:47:28,Success
1971,124,QR Scan,86.13,2025-01-04 14:49:15,Abandoned
1972,904,Bill Payment,2.95,2025-02-09 18:37:44,Success
1973,809,Investments,17.44,2024-11-02 03:52:07,Success
1974,835,Bill Payment,56.06,2024-08-25 22:07:14,Success
1975,315,Investments,11.89,2025-02-11 06:53:00,Success
1976,248,Top-up,21.21,2024-10-09 18:56:10,Success
1977,578,Bill Payment,15.9,2025-01-18 00:43:09,Success
1978,589,QR Scan,32.45,2025-05-23 17:08:16,Success
1979,525,Money Transfer,81.48,2025-01-25 04:23:09,Success
1980,784,Investments,205.49,2025-03-11 18:34:30,Failed
1981,137,Top-up,21.44,2024-07-11 13:38:04,Success
1982,746,Bill Payment,248.61,2024-09-02 01:04:01,Failed
1983,76,Money Transfer,81.12,2024-10-02 06:22:42,Abandoned
1984,60,Investments,57.36,2024-08-07 23:39:44,Success
1985,761,QR Scan,18.74,2024-10-06 00:13:01,Success
1986,823,Investments,33.08,2025-01-03 05:47:35,Success
1987,898,Bill Payment,68.39,2025-01-20 16:07:24,Success
1988,965,Investments,26.72,2024-10-01 14:00:37,Failed
1989,404,Money Transfer,15.45,2024-09-28 04:38:52,Success
1990,783,QR Scan,110.84,2024-08-06 15:40:06,Success
1991,91,Top-up,2.28,2024-12-30 07:33:05,Success
1992,331,Money Transfer,12.69,2024-11-08 18:53:50,Success
1993,280,Money Transfer,105.68,2025-05-04 09:10:13,Abandoned
1994,91,Bill Payment,26.13,2024-11-02 03:22:48,Success
1995,351,Top-up,53.38,2024-09-18 09:33:05,Success
1996,761,Top-up,15.73,2024-07-19 23:57:37,Abandoned
1997,364,Top-up,40.75,2025-05-29 22:23:46,Success
1998,111,Bill Payment,6.56,2025-06-19 19:26:32,Success
1999,175,Investments,8.95,2025-02-27 04:18:38,Success
2000,687,QR Scan,12.99,2024-10-15 12:01:01,Success
2001,758,Top-up,6.4,2024-12-07 20:17:29,Failed
2002,834,Top-up,118.66,2025-04-09 14:04:03,Abandoned
2003,224,Top-up,102.5,2024-11-07 03:15:53,Success
2004,324,QR Scan,28.04,2025-03-03 06:44:46,Success
2005,182,Bill Payment,34.87,2024-10-05 17:11:51,Success
2006,141,Money Transfer,43.04,2024-09-14 14:20:43,Success
2007,253,Investments,46.19,2024-09-25 11:25:22,Success
2008,263,QR Scan,59.68,2025-07-03 17:20:33,Failed
2009,265,Investments,31.28,2025-04-11 14:51:54,Success
2010,229,QR Scan,16.77,2024-12-22 17:26:09,Success
2011,634,QR Scan,126.1,2024-09-24 17:13:57,Success
2012,640,Investments,42.21,2025-04-19 00:33:59,Failed
2013,971,Money Transfer,71.29,2025-06-11 20:17:52,Failed
2014,437,Top-up,81.14,2024-08-02 04:27:12,Success
2015,982,Money Transfer,18.0,2024-08-07 02:30:06,Success
2016,501,QR Scan,45.19,2024-07-14 19:14:14,Success
2017,388,Investments,28.08,2025-02-15 06:54:06,Success
2018,59,Money Transfer,4.26,2025-05-22 23:47:00,Success
2019,467,QR Scan,31.43,2025-05-09 18:34:48,Success
2020,630,Top-up,18.34,2024-11-18 10:46:30,Success
2021,565,Bill Payment,77.86,2024-08-01 02:39:11,Failed
2022,651,Top-up,22.05,2024-08-02 11:56:58,Failed
2023,938,Money Transfer,30.2,2025-03-04 18:02:10,Success
2024,302,QR Scan,21.11,2025-06-25 09:10:22,Success
2025,459,Bill Payment,12.51,2025-01-10 07:28:30,Success
2026,509,QR Scan,223.13,2024-09-21 02:16:03,Failed
2027,942,Top-up,84.28,2024-07-06 04:04:37,Success
2028,290,Bill Payment,6.11,2024-07-22 05:22:06,Success
2029,179,Investments,4.0,2025-05-03 21:39:40,Success
2030,459,Money Transfer,24.48,2025-01-12 17:46:52,Success
2031,447,Bill Payment,25.04,2024-11-11 13:09:30,Abandoned
2032,45,Bill Payment,54.72,2024-12-26 00:52:42,Success
2033,14,Bill Payment,65.71,2024-07-30 02:45:04,Success
2034,810,Money Transfer,34.04,2024-07-14 14:08:41,Success
2035,413,QR Scan,11.67,2024-11-19 12:46:39,Success
2036,833,Top-up,53.92,2025-02-24 09:58:49,Success
2037,497,Bill Payment,116.24,2024-08-07 07:18:05,Success
2038,717,QR Scan,4.42,2025-05-24 20:13:49,Success
2039,810,Investments,24.8,2024-10-20 18:59:39,Success
2040,313,Investments,4.82,2024-12-18 15:11:12,Success
2041,10,Money Transfer,11.4,2024-11-13 16:47:59,Failed
2042,984,Money Transfer,18.04,2024-07-31 20:57:26,Success
2043,960,QR Scan,84.02,2024-10-16 20:32:22,Success
2044,436,Investments,105.39,2025-03-03 16:34:24,Failed
2045,539,Investments,91.21,2024-09-19 06:39:34,Success
2046,699,QR Scan,133.7,2024-08-09 04:06:45,Success
2047,253,Money Transfer,65.6,2025-04-10 09:04:24,Success
2048,886,Investments,22.67,2025-07-01 10:32:08,Success
2049,801,Top-up,9.23,2025-04-06 20:09:44,Success
2050,751,Top-up,32.58,2024-10-02 19:41:05,Abandoned
2051,685,QR Scan,28.88,2025-05-08 19:29:24,Success
2052,561,Money Transfer,59.54,2025-04-09 01:25:27,Success
2053,486,Money Transfer,6.16,2024-09-11 00:15:42,Abandoned
2054,21,Investments,147.04,2024-12-31 01:50:38,Success
2055,258,Money Transfer,32.24,2025-03-15 22:34:06,Success
2056,29,QR Scan,1.86,2025-03-12 18:04:31,Success
2057,2,Top-up,117.71,2025-03-10 10:56:21,Success
2058,422,Bill Payment,53.25,2024-09-13 07:27:32,Success
2059,905,Money Transfer,3.53,2024-10-05 12:00:00,Success
2060,659,Investments,9.05,2024-08-17 02:08:35,Abandoned
2061,814,Top-up,4.31,2024-09-24 04:17:37,Success
2062,914,Top-up,166.02,2024-07-23 08:47:50,Success
2063,246,Investments,5.46,2024-08-27 10:18:27,Success
2064,584,Top-up,93.1,2025-05-26 22:48:28,Success
2065,122,Bill Payment,45.27,2024-11-03 18:01:35,Abandoned
2066,407,Investments,26.31,2024-07-31 10:53:30,Success
2067,710,Investments,23.76,2025-01-21 11:11:08,Success
2068,974,Investments,6.11,2024-10-27 07:32:48,Failed
2069,145,Money Transfer,8.6,2025-05-12 21:00:51,Success
2070,94,QR Scan,37.27,2024-08-03 06:00:25,Success
2071,255,QR Scan,33.31,2024-09-01 08:19:58,Failed
2072,596,Top-up,144.89,2024-07-20 07:49:51,Failed
2073,104,Investments,98.63,2025-04-22 15:20:02,Success
2074,810,Top-up,32.71,2024-09-23 18:29:17,Success
2075,836,Money Transfer,56.15,2024-10-03 16:08:09,Success
2076,841,Money Transfer,20.03,2024-11-05 15:51:13,Abandoned
2077,3,Investments,14.16,2025-04-20 01:04:12,Success
2078,501,QR Scan,0.8,2024-12-15 12:33:15,Success
2079,40,Investments,100.51,2025-01-11 20:00:47,Abandoned
2080,600,QR Scan,6.59,2025-06-23 23:44:50,Success
2081,123,QR Scan,38.72,2024-11-11 18:07:33,Success
2082,354,Money Transfer,0.64,2024-12-07 11:42:10,Success
2083,433,QR Scan,0.03,2024-08-01 08:33:55,Success
2084,974,Bill Payment,42.88,2024-09-02 14:42:01,Success
2085,743,QR Scan,13.85,2024-11-02 08:54:43,Success
2086,709,Bill Payment,90.29,2025-04-13 02:49:13,Success
2087,517,Money Transfer,57.0,2025-04-19 18:58:51,Success
2088,519,Top-up,74.16,2024-11-10 06:13:10,Success
2089,113,QR Scan,71.15,2024-12-19 09:44:36,Success
2090,422,QR Scan,94.69,2024-11-05 20:20:54,Success
2091,536,Bill Payment,41.62,2025-05-17 11:03:46,Success
2092,910,Top-up,19.37,2024-08-06 14:56:01,Success
2093,209,Bill Payment,26.47,2025-05-22 00:35:12,Success
2094,419,Bill Payment,98.83,2025-07-05 09:57:39,Failed
2095,315,Top-up,24.1,2024-12-11 13:21:07,Failed
2096,473,Money Transfer,41.5,2025-06-25 16:53:39,Abandoned
2097,840,Investments,27.93,2024-11-13 01:45:13,Failed
2098,267,Top-up,1.64,2024-09-21 07:19:08,Success
2099,291,Top-up,109.11,2025-06-15 02:31:39,Success
2100,583,Bill Payment,31.5,2025-05-04 12:26:19,Failed
2101,310,QR Scan,19.56,2024-11-30 07:02:06,Success
2102,608,Top-up,16.92,2024-10-13 10:32:13,Success
2103,384,QR Scan,41.01,2025-05-06 06:36:54,Success
2104,107,Money Transfer,18.5,2024-12-12 09:32:19,Success
2105,936,QR Scan,202.73,2025-03-02 00:06:14,Failed
2106,970,Bill Payment,18.58,2025-04-07 11:31:10,Success
2107,555,Money Transfer,16.06,2025-06-16 01:03:54,Success
2108,858,Investments,16.08,2024-10-20 18:01:26,Failed
2109,207,Bill Payment,78.94,2024-10-16 02:00:35,Success
2110,582,Investments,0.62,2025-02-01 07:27:12,Success
2111,478,Top-up,216.91,2025-03-11 18:34:59,Success
2112,827,QR Scan,34.64,2024-09-13 03:13:23,Success
2113,62,QR Scan,100.49,2024-07-30 19:09:20,Failed
2114,222,Top-up,77.47,2024-09-10 10:43:59,Success
2115,313,Bill Payment,23.2,2024-07-14 15:32:42,Success
2116,467,Money Transfer,11.36,2025-05-07 04:55:07,Success
2117,99,Top-up,50.94,2025-02-09 10:08:09,Success
2118,170,Top-up,25.75,2024-07-22 05:26:51,Abandoned
2119,314,Investments,284.1,2024-11-12 00:35:12,Abandoned
2120,48,Top-up,62.87,2025-06-13 21:26:48,Success
2121,953,Money Transfer,47.38,2024-12-17 17:34:14,Success
2122,37,Bill Payment,46.1,2025-02-09 20:34:25,Success
2123,106,Investments,2.03,2024-12-25 20:22:26,Success
2124,314,Investments,0.34,2024-11-30 16:42:24,Abandoned
2125,408,Money Transfer,34.07,2024-09-03 16:34:41,Failed
2126,112,Top-up,123.83,2025-05-20 16:42:43,Success
2127,251,Top-up,2.22,2024-08-07 17:54:40,Success
2128,62,Top-up,36.2,2025-05-04 08:13:27,Success
2129,162,Top-up,57.09,2024-11-12 00:25:40,Success
2130,418,Investments,15.18,2024-12-23 11:43:17,Success
2131,863,Investments,119.38,2024-10-03 04:56:09,Success
2132,851,Bill Payment,4.0,2024-08-26 09:12:15,Abandoned
2133,947,Bill Payment,2.5,2025-06-16 17:52:03,Success
2134,759,QR Scan,67.62,2024-09-07 07:40:16,Success
2135,372,QR Scan,54.73,2024-09-11 11:00:36,Success
2136,618,QR Scan,33.03,2024-08-21 01:41:46,Success
2137,591,Bill Payment,27.46,2025-03-23 22:45:47,Success
2138,628,Money Transfer,62.34,2024-11-23 10:19:55,Success
2139,928,Investments,108.79,2024-11-16 03:08:42,Abandoned
2140,898,Top-up,63.96,2025-05-02 20:29:10,Success
2141,775,Top-up,35.65,2025-01-19 07:52:03,Failed
2142,994,Investments,30.35,2024-09-08 22:59:03,Failed
2143,48,Investments,4.78,2024-08-24 10:01:47,Failed
2144,842,Investments,42.34,2024-08-09 11:20:01,Success
2145,64,Top-up,85.18,2025-02-22 22:53:55,Success
2146,59,Investments,48.95,2024-11-20 09:43:07,Abandoned
2147,473,Top-up,21.04,2024-11-10 00:13:55,Success
2148,633,QR Scan,27.49,2024-08-02 10:54:26,Success
2149,875,Investments,15.43,2025-03-23 15:34:33,Success
2150,536,Money Transfer,0.28,2025-03-01 12:48:50,Success
2151,469,Top-up,12.72,2025-04-22 01:21:01,Failed
2152,415,Top-up,33.03,2024-10-21 11:41:06,Success
2153,283,QR Scan,24.0,2024-11-14 13:54:31,Abandoned
2154,601,Investments,2.69,2024-08-27 11:53:56,Success
2155,2,Investments,97.7,2025-06-01 09:10:23,Success
2156,230,Money Transfer,97.28,2024-09-03 11:26:20,Abandoned
2157,987,Investments,55.36,2024-07-07 03:59:55,Success
2158,690,Money Transfer,31.48,2025-03-16 16:53:21,Failed
2159,658,Top-up,94.39,2025-02-06 00:30:18,Success
2160,425,Top-up,39.91,2024-08-16 07:15:34,Failed
2161,963,Money Transfer,66.71,2025-05-07 01:35:06,Success
2162,935,Investments,49.15,2025-05-22 07:46:19,Abandoned
2163,325,Money Transfer,161.11,2025-03-20 11:14:35,Failed
2164,303,QR Scan,22.05,2024-12-17 20:40:35,Success
2165,986,Top-up,38.97,2025-01-21 20:32:23,Success
2166,893,Top-up,77.1,2024-09-18 11:53:26,Success
2167,66,Investments,22.09,2024-12-11 09:11:02,Success
2168,981,Money Transfer,80.21,2024-08-26 21:11:16,Success
2169,387,Money Transfer,16.86,2025-05-13 07:08:07,Success
2170,152,Top-up,69.77,2024-07-10 13:44:11,Success
2171,719,QR Scan,73.41,2024-11-09 20:30:36,Abandoned
2172,554,Investments,213.5,2025-05-09 00:58:58,Success
2173,772,Money Transfer,149.78,2025-06-28 21:55:44,Success
2174,385,Bill Payment,67.27,2024-11-10 18:00:44,Success
2175,130,Investments,18.69,2024-08-11 06:48:23,Success
2176,217,Bill Payment,77.72,2024-08-31 17:13:59,Failed
